market,price,fee,effective_price,volume,cost
QQQ_buy_lvl_5,528.68,0.001,529.2086799999998,308,162996.27343999996
QQQ_buy_lvl_4,528.78,0.001,529.30878,348,184199.45544
QQQ_buy_lvl_3,528.88,0.001,529.40888,316,167293.20607999997
QQQ_buy_lvl_2,528.98,0.001,529.50898,28,14826.251439999998
